Date,LT_pct_above_SMA200,MT_pct_RSI_ge_50,ST_pct_RSI_ge_60,RegimeScore,RegimeScore_EMA10
2007-12-18,44.19753086419753,40.98765432098765,13.82716049382716,37.160493827160494,50.439710197949346
2007-12-19,44.44444444444444,41.9753086419753,14.320987654320987,37.679012345679006,48.11958331571838
2007-12-20,45.925925925925924,39.01234567901234,18.271604938271604,38.32098765432099,46.33802046819158
2007-12-21,49.135802469135804,55.55555555555556,27.65432098765432,46.76543209876543,46.41573167375046
2007-12-24,52.09876543209877,66.66666666666666,33.58024691358025,52.76543209876543,47.57022266011682
2007-12-26,52.345679012345684,52.345679012345684,23.209876543209877,46.51851851851852,47.37900372528077
2007-12-27,46.913580246913575,27.160493827160494,10.123456790123457,33.629629629629626,44.87911752607147
2007-12-28,47.40740740740741,29.1358024691358,9.876543209876543,34.41975308641975,42.977414900680245
2007-12-31,45.4320987654321,16.790123456790123,6.666666666666667,29.08641975308642,40.45177941929955
2008-01-02,40.74074074074074,24.444444444444443,9.135802469135802,29.530864197530864,38.466158469887056
2008-01-03,39.25925925925926,21.48148148148148,7.4074074074074066,27.555555555555554,36.48241248546314
2008-01-04,36.2962962962963,10.37037037037037,1.9753086419753085,21.654320987654323,33.7863958494979
2008-01-07,37.28395061728395,21.23456790123457,6.666666666666667,26.345679012345677,32.43353824274295
2008-01-08,33.086419753086425,22.469135802469136,9.135802469135802,25.111111111111114,31.102187855173522
2008-01-09,34.81481481481482,24.691358024691358,10.617283950617285,26.938271604938272,30.345112173312568
2008-01-10,36.04938271604938,29.1358024691358,13.333333333333334,29.432098765432098,30.179109735516118
2008-01-11,32.839506172839506,20.493827160493826,7.654320987654321,24.098765432098766,29.07359258944023
2008-01-14,34.81481481481482,17.28395061728395,5.185185185185185,23.62962962962963,28.083781142201936
2008-01-15,30.617283950617285,10.37037037037037,2.7160493827160495,18.962962962962962,26.42545056415848
2008-01-16,28.641975308641975,10.37037037037037,2.7160493827160495,17.975308641975307,24.88906112376154
2008-01-17,23.456790123456788,7.654320987654321,2.4691358024691357,14.518518518518517,23.00350792280826
2008-01-18,21.23456790123457,6.419753086419753,1.2345679012345678,12.790123456790123,21.14652892898678
2008-01-22,18.02469135802469,7.160493827160494,1.4814814814814816,11.45679012345679,19.384758237072234
2008-01-23,20.493827160493826,19.50617283950617,6.91358024691358,17.48148148148148,19.038707917873914
2008-01-24,20.98765432098765,23.950617283950617,6.666666666666667,19.012345679012345,19.033914783535447
2008-01-25,20.0,27.40740740740741,11.11111111111111,20.444444444444443,19.29037472188254
2008-01-28,21.728395061728396,34.5679012345679,15.308641975308642,24.296296296296294,20.20054228086686
2008-01-29,23.703703703703706,44.69135802469136,23.456790123456788,29.950617283950617,21.973283190518455
2008-01-30,21.728395061728396,38.76543209876544,19.50617283950617,26.395061728395063,22.77724292467784
2008-01-31,25.432098765432098,41.23456790123457,20.246913580246915,29.1358024691358,23.933344660033832
2008-02-01,31.35802469135803,54.81481481481482,34.81481481481482,39.08641975308642,26.68844922240703
2008-02-04,28.39506172839506,49.876543209876544,25.679012345679013,34.2962962962963,28.07169414493235
2008-02-05,20.98765432098765,45.4320987654321,22.962962962962962,28.716049382716047,28.1888496427112
2008-02-06,19.012345679012345,44.19753086419753,16.296296296296298,26.02469135802469,27.795366318222744
2008-02-07,21.48148148148148,59.50617283950618,36.04938271604938,35.80246913580247,29.25120319414633
2008-02-08,20.246913580246915,60.74074074074074,32.34567901234568,34.81481481481481,30.262768943358786
2008-02-11,22.71604938271605,68.88888888888889,36.79012345679013,39.382716049382715,31.920941144454048
2008-02-12,23.209876543209877,60.24691358024692,29.629629629629626,35.60493827160494,32.590758803936026
2008-02-13,25.925925925925924,63.70370370370371,33.086419753086425,38.69135802469136,33.69995866225518
2008-02-14,22.469135802469136,61.48148148148148,29.876543209876544,35.65432098765432,34.055297266873204
2008-02-15,22.22222222222222,50.617283950617285,22.22222222222222,30.74074074074074,33.45265062575821
2008-02-19,22.962962962962962,46.41975308641975,19.753086419753085,29.358024691358022,32.70817318314
2008-02-20,24.444444444444443,56.04938271604938,26.666666666666668,34.37037037037037,33.01039085354552
2008-02-21,21.23456790123457,34.32098765432099,14.5679012345679,23.82716049382716,31.340712606324004
2008-02-22,21.975308641975307,27.901234567901234,10.37037037037037,21.432098765432098,29.53914645343457
2008-02-25,27.160493827160494,41.23456790123457,18.02469135802469,29.555555555555557,29.54212992654747
2008-02-26,30.37037037037037,66.41975308641975,40.0,43.11111111111111,32.00921741464995
2008-02-27,28.14814814814815,70.61728395061728,46.913580246913575,44.641975308641975,34.306082486284865
2008-02-28,25.679012345679013,54.32098765432099,29.38271604938272,35.01234567901234,34.43449397587168
2008-02-29,19.25925925925926,40.24691358024691,18.271604938271604,25.358024691358025,32.784226833232836
2008-03-03,21.48148148148148,40.74074074074074,17.28395061728395,26.419753086419753,31.627049788357727
2008-03-04,20.74074074074074,33.086419753086425,12.839506172839506,22.8641975308642,30.033803923358903
2008-03-05,22.71604938271605,28.641975308641975,12.098765432098766,22.37037037037037,28.64045236827008
2008-03-06,19.753086419753085,24.938271604938272,8.88888888888889,19.135802469135804,26.91233420479112
2008-03-07,17.037037037037038,18.765432098765434,6.91358024691358,15.530864197530864,24.84297602165289
2008-03-10,13.580246913580247,13.333333333333334,4.938271604938271,11.777777777777779,22.467485431857416
2008-03-11,20.0,27.40740740740741,6.419753086419753,19.50617283950617,21.929064960520822
2008-03-12,20.0,27.40740740740741,6.91358024691358,19.604938271604937,21.506496471627024
2008-03-13,20.74074074074074,28.39506172839506,10.37037037037037,20.96296296296296,21.407672197324466
2008-03-14,17.77777777777778,13.82716049382716,3.2098765432098766,13.679012345679013,20.00246131520711
2008-03-17,14.77832512315271,9.113300492610838,1.7241379310344827,10.467980295566504,18.26891931163609
2008-03-18,22.660098522167488,22.660098522167488,6.403940886699508,19.40886699507389,18.4761825268066
2008-03-19,18.67321867321867,19.656019656019655,4.914004914004914,16.216216216216214,18.06527956124471
2008-03-20,21.62162162162162,46.928746928746925,21.62162162162162,29.21375921375921,20.092275861701893
2008-03-24,26.289926289926292,60.1965601965602,27.51842751842752,36.70761670761671,23.113246924595497
2008-03-25,27.51842751842752,64.61916461916462,28.255528255528255,38.796068796068795,25.96466908304519
2008-03-26,25.061425061425062,57.73955773955773,15.233415233415235,32.8992628992629,27.2255043223575
2008-03-27,24.078624078624077,64.86486486486487,24.324324324324326,36.36363636363636,28.886982875317294
2008-03-28,22.358722358722357,63.882063882063875,24.324324324324326,35.208845208845204,30.03641239050419
2008-03-31,23.587223587223587,76.16707616707616,39.06633906633907,42.45700245700245,32.29470149350388
2008-04-01,32.186732186732186,77.14987714987716,42.26044226044226,47.690417690417696,35.09392262021548
2008-04-02,31.44963144963145,83.04668304668304,51.105651105651106,50.859950859950864,37.960473209258275
2008-04-03,34.3980343980344,82.55528255528255,44.47174447174447,50.85995085995086,40.30583278211147
2008-04-04,35.38083538083538,90.41769041769042,63.63636363636363,57.54299754299755,43.439862738636215
2008-04-07,33.415233415233416,93.12039312039312,74.2014742014742,59.484029484029485,46.35698396507136
2008-04-08,32.432432432432435,80.5896805896806,46.68304668304668,49.72972972972973,46.97021046773652
2008-04-09,29.238329238329236,82.55528255528255,53.31695331695332,50.04914004914004,47.53001584617353
2008-04-10,30.22113022113022,72.23587223587224,41.76904176904177,45.13513513513514,47.09458298962109
2008-04-11,25.552825552825553,47.665847665847664,22.604422604422606,31.597051597051596,44.276850009153904
2008-04-14,25.061425061425062,42.26044226044226,19.164619164619165,29.041769041769044,41.5068352878112
2008-04-15,27.027027027027028,54.791154791154796,24.815724815724817,34.91400491400491,40.30813885621006
2008-04-16,36.36363636363637,76.41277641277642,49.877149877149876,51.08108108108108,42.266855624368425
2008-04-17,35.872235872235876,78.37837837837837,53.8083538083538,52.21130221130221,44.07493682199275
2008-04-18,40.78624078624078,81.57248157248156,61.91646191646192,57.24815724815724,46.47006780856811
2008-04-21,39.80343980343981,60.93366093366094,34.88943488943489,45.15970515970517,46.231820054229395
2008-04-22,35.13513513513514,49.385749385749385,26.044226044226043,37.5921375921376,44.66096869748543
2008-04-23,39.46078431372549,56.127450980392155,30.392156862745097,42.647058823529406,44.29480326585706
2008-04-24,41.66666666666667,61.76470588235294,34.068627450980394,46.17647058823529,44.63692459719856
2008-04-25,43.627450980392155,67.15686274509804,39.705882352941174,49.901960784313715,45.59420390394676
2008-04-28,44.36274509803921,68.62745098039215,42.40196078431372,51.25,46.622530466865534
2008-04-29,43.627450980392155,74.26470588235294,48.28431372549019,53.75,47.918434018344534
2008-04-30,42.15686274509804,69.85294117647058,40.931372549019606,50.220588235294116,48.33700751233537
2008-05-01,48.77450980392157,84.80392156862744,65.19607843137256,62.86764705882353,50.978941975333214
2008-05-02,50.0,86.27450980392157,67.64705882352942,64.41176470588235,53.4212733808876
2008-05-05,49.26470588235294,85.04901960784314,60.5392156862745,62.25490196078431,55.02738766814154
2008-05-06,50.245098039215684,73.0392156862745,48.529411764705884,56.74019607843137,55.33880737910333
2008-05-07,45.965770171149146,65.52567237163814,33.007334963325185,49.24205378973105,54.23030672649019
2008-05-08,46.454767726161364,55.012224938875306,28.606356968215156,45.45232273838631,52.63430963774403
2008-05-09,45.965770171149146,54.76772616136919,28.361858190709043,45.08557457212714,51.26181235308642
2008-05-12,50.12224938875306,74.08312958435208,45.2322738386308,56.33251833740832,52.1837588956904
2008-05-13,50.36674816625917,70.4156479217604,42.053789731051346,54.71882640586797,52.644680261177236
2008-05-14,53.0562347188264,69.19315403422983,40.831295843520785,55.452322738386314,53.15516071157889
2008-05-15,55.256723716381416,68.45965770171149,40.09779951100245,56.18581907090465,53.70618950418358
2008-05-16,54.52322738386308,69.43765281173594,39.36430317848411,55.965770171149146,54.11702235272277
2008-05-19,55.256723716381416,69.92665036674816,39.85330073349633,56.57701711491442,54.564294127666706
2008-05-20,52.32273838630807,68.21515892420538,39.36430317848411,54.498777506112475,54.55238201465685
2008-05-21,47.67726161369193,39.60880195599022,20.537897310513447,39.82885085574572,51.875376349400284
2008-05-22,48.899755501222494,43.27628361858191,22.00488997555012,41.83374083129584,50.049624437017656
2008-05-23,42.54278728606357,35.94132029339853,17.6039119804401,35.57457212713936,47.417796744312504
2008-05-27,46.454767726161364,40.58679706601467,21.026894865525673,39.60880195599022,45.997979510072085
2008-05-28,48.16625916870416,59.168704156479215,31.05134474327628,48.0440097799511,46.36998501368645
2008-05-29,51.58924205378973,63.325183374083124,34.229828850855746,51.63814180929095,47.32783170379636
2008-05-30,51.1002444987775,66.99266503667481,37.89731051344744,53.22738386308068,48.400477550938966
2008-06-02,47.18826405867971,47.18826405867971,19.559902200489,41.66259168704156,47.175407393866706
2008-06-03,45.47677261613692,45.2322738386308,19.80440097799511,40.26894865525673,45.91968762321034
2008-06-04,47.67726161369193,42.54278728606357,18.82640586797066,40.36674816625917,44.91006226740104
2008-06-05,53.30073349633252,50.12224938875306,26.405867970660147,46.96821515892421,45.284271884041615
2008-06-06,43.03178484107579,27.139364303178482,7.579462102689487,31.17359413202934,42.71869411094847
2008-06-09,43.03178484107579,27.628361858190708,8.312958435207824,31.466992665036674,40.67293021169178
2008-06-10,42.053789731051346,31.05134474327628,9.290953545232274,32.20048899755501,39.132486354576
2008-06-11,36.91931540342298,24.938875305623473,7.823960880195599,27.50611246943765,37.01860019364176
2008-06-12,40.09779951100245,27.139364303178482,8.312958435207824,29.853300733496337,35.715818473615315
2008-06-13,43.52078239608802,47.92176039119804,18.09290953545232,39.75550122249389,36.45030624613869
2008-06-16,43.76528117359413,38.87530562347188,15.403422982885084,36.625916870415644,36.48223545055268
2008-06-17,41.951219512195124,33.170731707317074,9.75609756097561,32.87804878048781,35.82692878326816
2008-06-18,38.53658536585366,22.926829268292686,7.560975609756097,27.658536585365855,34.34176656546774
2008-06-19,41.951219512195124,27.073170731707318,7.073170731707316,30.51219512195122,33.645480848464736
2008-06-20,37.073170731707314,23.902439024390244,5.609756097560976,26.829268292682926,32.40616947468622
2008-06-23,35.609756097560975,21.463414634146343,8.048780487804878,25.853658536585364,31.214803849576974
2008-06-24,34.63414634146341,16.82926829268293,5.121951219512195,23.390243902439025,29.79215658646098
2008-06-25,35.853658536585364,12.195121951219512,3.6585365853658534,22.317073170731707,28.433050510873837
2008-06-26,29.51219512195122,12.926829268292684,4.146341463414634,19.46341463414634,26.80220762419611
2008-06-27,28.04878048780488,10.975609756097562,3.1707317073170733,17.951219512195124,25.19293705837775
2008-06-30,27.80487804878049,15.121951219512194,4.146341463414634,19.26829268292683,24.115728990113947
2008-07-01,27.80487804878049,22.682926829268293,8.780487804878048,22.463414634146346,23.815308198119837
2008-07-02,23.65853658536585,14.146341463414632,5.853658536585367,17.24390243902439,22.620507151011576
2008-07-03,22.926829268292686,9.512195121951219,2.4390243902439024,14.80487804878049,21.199483677878654
2008-07-07,22.195121951219512,6.585365853658537,1.951219512195122,13.463414634146343,19.792925669927325
2008-07-08,27.80487804878049,14.390243902439023,3.902439024390244,19.0,19.648757366304174
2008-07-09,24.390243902439025,13.658536585365855,5.121951219512195,17.317073170731707,19.224814785291
2008-07-10,25.365853658536587,11.219512195121952,4.878048780487805,17.02439024390244,18.824737595947628
2008-07-11,23.414634146341466,13.658536585365855,5.121951219512195,16.82926829268293,18.461924995354046
2008-07-14,22.195121951219512,14.390243902439023,3.414634146341464,16.097560975609756,18.03204062812781
2008-07-15,20.975609756097562,16.34146341463415,4.878048780487805,16.365853658536587,17.72909754274759
2008-07-16,27.073170731707318,21.463414634146343,7.317073170731707,21.439024390243905,18.40362969683783
2008-07-17,28.536585365853657,46.09756097560976,20.73170731707317,32.24390243902439,20.92004292268993
2008-07-18,30.0,47.80487804878049,23.170731707317074,33.97560975609756,23.293782346945864
2008-07-21,29.756097560975608,44.87804878048781,20.975609756097562,32.53658536585366,24.974291986747286
2008-07-22,32.6829268292683,58.292682926829265,31.21951219512195,40.073170731707314,27.71954266764911
2008-07-23,34.63414634146341,69.02439024390243,41.951219512195124,46.414634146341456,31.118650209229536
2008-07-24,27.5609756097561,57.3170731707317,26.34146341463415,36.24390243902439,32.05051425101042
2008-07-25,29.024390243902438,60.97560975609756,32.926829268292686,39.390243902439025,33.38501055127017
2008-07-28,26.34146341463415,41.21951219512195,13.658536585365855,28.268292682926834,32.45469821157138
2008-07-29,30.73170731707317,64.8780487804878,36.58536585365854,42.146341463414636,34.21681516645198
2008-07-30,33.170731707317074,66.34146341463415,40.487804878048784,44.58536585365854,36.10200620048954
2008-07-31,32.19512195121951,67.5609756097561,41.21951219512195,44.609756097560975,37.64886981813889
2008-08-01,30.24390243902439,66.82926829268293,41.951219512195124,43.5609756097561,38.72379814388748
2008-08-04,28.780487804878046,65.3658536585366,46.34146341463415,43.26829268292683,39.55006987825828
2008-08-05,37.073170731707314,67.5609756097561,45.609756097560975,47.926829268292686,41.07311704008272
2008-08-06,37.31707317073171,63.170731707317074,36.829268292682926,44.97560975609756,41.78266117026724
2008-08-07,35.12195121951219,57.80487804878048,27.5609756097561,40.41463414634146,41.533928984098914
2008-08-08,40.731707317073166,71.95121951219512,45.85365853658537,51.1219512195122,43.277205754174055
2008-08-11,44.390243902439025,69.7560975609756,44.63414634146341,52.04878048780488,44.872037523925115
2008-08-12,41.951219512195124,63.41463414634146,33.90243902439025,46.78048780487805,45.219028484098374
2008-08-13,40.97560975609756,76.09756097560975,44.146341463414636,52.14634146341463,46.47853993488315
2008-08-14,42.4390243902439,75.60975609756098,47.3170731707317,53.36585365853659,47.73077879372923
2008-08-15,44.87804878048781,82.1951219512195,64.8780487804878,60.073170731707314,49.9748500551798
2008-08-18,41.46341463414634,66.09756097560975,39.51219512195122,48.463414634146346,49.700043614991905
2008-08-19,38.29268292682927,55.1219512195122,24.878048780487806,40.65853658536586,48.056133245968994
2008-08-20,39.02439024390244,61.951219512195124,26.585365853658537,43.41463414634146,47.21222431876399
2008-08-21,37.5609756097561,64.14634146341463,31.21951219512195,44.26829268292683,46.676964021339046
2008-08-22,43.65853658536585,79.75609756097562,44.63414634146341,54.6829268292683,48.132593622780725
2008-08-25,37.31707317073171,43.170731707317074,14.390243902439023,34.48780487804878,45.65172294192037
2008-08-26,39.02439024390244,43.170731707317074,14.878048780487804,35.4390243902439,43.79486865979737
2008-08-27,42.19512195121951,62.926829268292686,26.585365853658537,45.29268292682927,44.067198526530454
2008-08-28,46.58536585365854,55.85365853658537,18.78048780487805,43.80487804878049,44.01950389421228
2008-08-29,42.19512195121951,32.4390243902439,9.024390243902438,32.63414634146341,41.94943888462157
2008-09-02,43.90243902439025,45.609756097560975,14.390243902439023,38.512195121951216,41.32448547322696
2008-09-03,42.926829268292686,43.65853658536585,20.243902439024392,38.609756097560975,40.830898314014966
2008-09-04,32.6829268292683,22.439024390243905,5.365853658536586,24.14634146341464,37.79734252299672
2008-09-05,33.41463414634146,18.78048780487805,4.634146341463414,23.268292682926827,35.15569709752947
2008-09-08,41.70731707317073,44.146341463414636,18.78048780487805,37.853658536585364,35.64623554099418
2008-09-09,34.146341463414636,41.21951219512195,13.902439024390246,32.21951219512195,35.02319493265377
2008-09-10,34.8780487804878,42.19512195121951,14.390243902439023,32.975609756097555,34.65090671873446
2008-09-11,37.5609756097561,49.26829268292683,20.975609756097562,37.75609756097561,35.21548687186922
2008-09-12,38.048780487804876,40.487804878048784,16.097560975609756,34.390243902439025,35.06544269560918
2008-09-15,29.756097560975608,31.951219512195124,14.878048780487804,27.4390243902439,33.67882118554276
2008-09-16,34.390243902439025,40.243902439024396,17.560975609756095,32.78048780487805,33.51548784360372
2008-09-17,23.902439024390244,20.0,5.853658536585367,19.121951219512198,30.898481184677987
2008-09-18,36.58536585365854,30.0,11.463414634146343,29.585365853658537,30.659732942674452
2008-09-19,44.390243902439025,44.390243902439025,19.51219512195122,39.41463414634147,32.251533161523
2008-09-22,30.975609756097562,26.82926829268293,3.6585365853658534,24.26829268292683,30.800034892687336
2008-09-23,26.585365853658537,19.75609756097561,2.4390243902439024,19.70731707317073,28.78317710732068
2008-09-24,26.82926829268293,29.024390243902438,4.878048780487805,23.09756097560976,27.749428719736873
2008-09-25,30.975609756097562,36.34146341463415,7.560975609756097,27.902439024390244,27.777248775128392
2008-09-26,31.21951219512195,26.82926829268293,3.6585365853658534,24.39024390243902,27.161429707366686
2008-09-29,18.536585365853657,12.682926829268293,1.707317073170732,13.414634146341463,24.662012332634824
2008-09-30,25.609756097560975,20.73170731707317,2.9268292682926833,19.609756097560975,23.74342028989412
2008-10-01,23.414634146341466,16.82926829268293,1.707317073170732,17.097560975609756,22.535082232751506
2008-10-02,17.804878048780488,10.487804878048781,0.7317073170731708,12.195121951219512,20.65508945429114
2008-10-03,14.634146341463413,13.170731707317074,0.4878048780487805,11.365853658536585,18.96613749142667
2008-10-06,8.536585365853659,5.365853658536586,0.0,5.878048780487806,16.586484998528693
2008-10-07,4.634146341463414,4.878048780487805,0.24390243902439024,3.8292682926829267,14.266991052011278
2008-10-08,3.902439024390244,1.4634146341463417,0.0,2.3902439024390243,12.107582479361776
2008-10-09,0.7317073170731708,0.0,0.0,0.3658536585365854,9.972722693757195
2008-10-10,2.195121951219512,0.4878048780487805,0.0,1.24390243902439,8.385664465623956
2008-10-13,6.585365853658537,2.682926829268293,0.0,4.097560975609756,7.606009285621372
2008-10-14,4.146341463414634,1.951219512195122,0.0,2.658536585365854,6.706468794665822
2008-10-15,1.4634146341463417,0.0,0.0,0.7317073170731708,5.620148526012612
2008-10-16,3.1707317073170733,0.975609756097561,0.0,1.878048780487805,4.9397667540990104
2008-10-17,2.9268292682926833,4.146341463414634,0.975609756097561,2.9024390243902443,4.5693435305155985
2008-10-20,3.902439024390244,3.902439024390244,0.4878048780487805,3.2195121951219514,4.323919651353117
2008-10-21,3.902439024390244,2.195121951219512,0.24390243902439024,2.6585365853658534,4.021122730264524
2008-10-22,2.4390243902439024,1.707317073170732,0.4878048780487805,1.829268292682927,3.622603741613324
2008-10-23,2.195121951219512,2.195121951219512,0.24390243902439024,1.8048780487804876,3.2921081610982625
2008-10-24,1.951219512195122,3.1707317073170733,0.24390243902439024,1.975609756097561,3.052744814734498
2008-10-27,1.4634146341463417,4.634146341463414,0.4878048780487805,2.2195121951219514,2.9012479748049445
2008-10-28,2.4390243902439024,25.365853658536587,2.195121951219512,9.268292682926829,4.058892467190742
2008-10-29,3.414634146341464,47.5609756097561,9.268292682926829,17.829268292682926,6.562597162734778
2008-10-30,4.878048780487805,56.58536585365853,16.585365853658537,22.731707317073166,9.502435372614487
2008-10-31,7.073170731707316,30.0,6.829268292682928,13.902439024390244,10.302436036573717
2008-11-03,6.341463414634147,35.12195121951219,5.121951219512195,14.73170731707317,11.107758087573616
2008-11-04,8.536585365853659,78.78048780487805,42.4390243902439,36.390243902439025,15.70457369027642
2008-11-05,4.634146341463414,50.24390243902439,10.0,19.390243902439025,16.37469554703326
2008-11-06,3.902439024390244,29.756097560975608,3.6585365853658534,11.609756097560975,15.50834291985648
2008-11-07,4.390243902439024,22.682926829268293,3.414634146341464,9.682926829268293,14.449176357931353
2008-11-10,3.902439024390244,27.073170731707318,3.414634146341464,10.75609756097561,13.777707485757581
2008-11-11,2.4390243902439024,42.68292682926829,7.804878048780488,15.585365853658534,14.106372643557755
2008-11-12,1.951219512195122,25.121951219512194,3.1707317073170733,9.146341463414634,13.20454879262264
2008-11-13,4.390243902439024,62.926829268292686,20.73170731707317,25.21951219512195,15.389087593077063
2008-11-14,2.195121951219512,57.56097560975609,16.585365853658537,21.68292682926829,16.533421999657286
2008-11-17,2.682926829268293,23.65853658536585,3.1707317073170733,9.073170731707316,15.177012678211838
2008-11-18,2.682926829268293,22.682926829268293,3.6585365853658534,8.878048780487806,14.031746514989285
2008-11-19,1.4634146341463417,3.902439024390244,0.4878048780487805,2.0,11.844156239536684
2008-11-20,0.7317073170731708,0.7317073170731708,0.24390243902439024,0.6341463414634148,9.805972621705179
2008-11-21,1.4634146341463417,5.609756097560976,0.24390243902439024,2.463414634146342,8.470962078512661
2008-11-24,2.195121951219512,6.829268292682928,0.24390243902439024,3.1951219512195124,7.511718419004815
2008-11-25,1.951219512195122,16.34146341463415,1.4634146341463417,6.170731707317074,7.267902653243408
2008-11-26,3.414634146341464,37.31707317073171,7.560975609756097,14.414634146341463,8.567308379261238
2008-11-28,3.414634146341464,33.170731707317074,5.853658536585367,12.829268292682926,9.342210181701546
2008-12-01,0.975609756097561,12.439024390243903,0.975609756097561,4.414634146341463,8.44628726618153
2008-12-02,1.707317073170732,26.82926829268293,1.4634146341463417,9.195121951219512,8.582439027097527
2008-12-03,3.1707317073170733,57.80487804878048,10.731707317073171,21.073170731707314,10.8534811552084
2008-12-04,2.195121951219512,20.48780487804878,3.414634146341464,7.926829268292684,10.321362630314633
2008-12-05,4.146341463414634,54.63414634146342,13.414634146341465,21.146341463414636,12.289540599969179
2008-12-08,4.878048780487805,74.8780487804878,28.292682926829265,30.560975609756092,15.611619692657712
2008-12-09,3.1707317073170733,68.04878048780488,17.804878048780488,25.5609756097561,17.42059349576651
2008-12-10,3.414634146341464,88.04878048780488,52.19512195121951,38.5609756097561,21.264299334673712
2008-12-11,2.4390243902439024,94.39024390243902,60.731707317073166,41.68292682926829,24.976777060963638
2008-12-12,3.1707317073170733,84.8780487804878,47.073170731707314,36.46341463414634,27.065256619724128
2008-12-15,2.4390243902439024,63.65853658536585,20.0,24.317073170731707,26.565586901725506
2008-12-16,5.609756097560976,79.02439024390245,34.63414634146341,33.4390243902439,27.815302808728852
2008-12-17,4.634146341463414,64.63414634146342,22.682926829268293,26.24390243902439,27.529593650600766
2008-12-18,4.634146341463414,53.41463414634147,18.29268292682927,22.000000000000004,26.524212986855172
2008-12-19,5.121951219512195,86.82926829268293,57.80487804878048,40.170731707317074,29.005398208757338
2008-12-22,4.878048780487805,72.6829268292683,36.09756097560975,31.46341463414634,29.452310286100797
2008-12-23,4.146341463414634,57.56097560975609,22.682926829268293,23.878048780487802,28.438808194171163
2008-12-24,4.634146341463414,70.24390243902438,37.31707317073171,30.853658536585364,28.87787189279193
2008-12-26,4.878048780487805,55.85365853658537,25.365853658536587,24.26829268292683,28.03976658190737
2008-12-29,4.634146341463414,36.58536585365854,13.902439024390246,16.073170731707314,25.864021881870993
2008-12-30,5.609756097560976,61.46341463414634,28.536585365853657,26.95121951219512,26.06169417829356
2008-12-31,6.585365853658537,62.19512195121951,29.268292682926827,27.804878048780488,26.378636700200275
2009-01-02,9.268292682926829,89.75609756097562,66.58536585365854,44.87804878048781,29.742166169343466
2009-01-05,7.804878048780488,84.39024390243902,59.26829268292683,41.073170731707314,31.802348817045985
2009-01-06,6.829268292682928,89.51219512195122,73.90243902439025,45.048780487804876,34.210790939002145
2009-01-07,5.121951219512195,63.65853658536585,28.292682926829265,27.31707317073171,32.95738770840752
2009-01-08,5.853658536585367,66.58536585365854,33.170731707317074,29.53658536585366,32.335423646125
2009-01-09,5.365853658536586,60.97560975609756,25.121951219512194,26.0,31.183528437738634
2009-01-12,4.390243902439024,43.90243902439025,14.878048780487804,18.34146341463415,28.84860752444691
2009-01-13,3.6585365853658534,54.63414634146342,21.951219512195124,22.609756097560975,27.71427090137674
2009-01-14,2.9268292682926833,43.65853658536585,14.146341463414632,17.39024390243902,25.837175083388065
2009-01-15,3.414634146341464,47.80487804878049,16.34146341463415,19.31707317073171,24.651702008359635
2009-01-16,4.390243902439024,50.48780487804878,17.804878048780488,20.902439024390244,23.970017829456108
2009-01-20,2.9268292682926833,29.756097560975608,8.292682926829269,12.048780487804876,21.802520130974063
2009-01-21,3.902439024390244,32.19512195121951,8.780487804878048,13.365853658536585,20.268580772349065
2009-01-22,4.146341463414634,20.48780487804878,5.853658536585367,9.390243902439025,18.290701341456327
2009-01-23,3.902439024390244,13.658536585365855,2.4390243902439024,6.536585365853659,16.1535893458922
2009-01-26,5.609756097560976,16.82926829268293,4.390243902439024,8.731707317073173,14.804156249743285
2009-01-27,5.365853658536586,19.024390243902438,7.073170731707316,9.804878048780488,13.895196576840956
2009-01-28,7.073170731707316,39.268292682926834,14.146341463414632,18.146341463414632,14.668132010763443
2009-01-29,5.609756097560976,25.853658536585368,8.292682926829269,12.21951219512195,14.222928407919536
2009-01-30,5.121951219512195,27.31707317073171,6.585365853658537,12.073170731707318,13.832063375880951
2009-02-02,6.341463414634147,35.12195121951219,10.487804878048781,15.804878048780488,14.190756952771777
2009-02-03,6.585365853658537,38.29268292682927,15.365853658536585,17.853658536585368,14.856739058919704
2009-02-04,6.585365853658537,54.63414634146342,24.146341463414632,24.51219512195122,16.612276524925434
2009-02-05,7.317073170731707,57.80487804878048,25.853658536585368,26.170731707317074,18.35017746717846
2009-02-06,9.024390243902438,62.19512195121951,30.24390243902439,29.21951219512195,20.32642014498637
2009-02-09,8.048780487804878,78.04878048780488,52.4390243902439,37.92682926829268,23.526494531042065
2009-02-10,5.609756097560976,44.87804878048781,18.536585365853657,19.975609756097562,22.88087911741579
2009-02-11,6.097560975609756,56.09756097560976,24.634146341463413,24.804878048780484,23.23069710493664
2009-02-12,7.073170731707316,54.390243902439025,27.073170731707318,25.268292682926827,23.601169028207586
2009-02-13,6.829268292682928,47.5609756097561,22.195121951219512,22.121951219512198,23.332220335717512
2009-02-17,4.634146341463414,25.121951219512194,7.073170731707316,11.268292682926829,21.138778944301023
2009-02-18,4.146341463414634,14.146341463414632,4.390243902439024,7.1951219512195115,18.603568581922563
2009-02-19,4.146341463414634,18.78048780487805,6.341463414634147,8.975609756097562,16.85303061359074
2009-02-20,4.390243902439024,23.170731707317074,8.780487804878048,10.902439024390244,15.771104870099741
2009-02-23,3.1707317073170733,15.121951219512194,4.390243902439024,6.999999999999999,14.176358530081606
